Partition,Average Curvature Times 1000,k,adjterm,kfix,time,num_edges,density,avg_clustering,number_of_edges
1440,997.176095055697,0.997176095055697,0.0028239049443029574,0.7176095055697043,2010-10-28,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45af0>>,0.2969926820148496,0.5264220331440358,5560
1441,997.19024880729,0.99719024880729,0.002809751192709986,0.7190248807290014,2010-10-29,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45b20>>,0.199561989209978,0.4607465262151494,3736
1442,997.3173820635196,0.9973173820635196,0.0026826179364803915,0.7317382063519609,2010-11-01,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45b50>>,0.1437957374071898,0.3943269228607819,2692
1443,997.3462310487972,0.9973462310487973,0.0026537689512027285,0.7346231048797272,2010-11-02,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45b80>>,0.1269162972063458,0.3952801277186906,2376
1444,997.4508207235128,0.9974508207235129,0.0025491792764871235,0.7450820723512876,2010-11-03,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45bb0>>,0.1140430532557021,0.371604033743546,2135
1445,997.247339085994,0.997247339085994,0.0027526609140060554,0.7247339085993945,2010-11-04,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45be0>>,0.1726937663586346,0.425128937646332,3233
1446,997.2155651894165,0.9972155651894165,0.002784434810583547,0.7215565189416453,2010-11-05,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45c10>>,0.1678329149083916,0.4257764368949022,3142
1447,997.2070358838976,0.9972070358838976,0.0027929641161024144,0.7207035883897586,2010-11-08,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45c40>>,0.2038886811601944,0.4543322460603556,3817
1448,997.2475202621356,0.9972475202621356,0.0027524797378644106,0.7247520262135589,2010-11-09,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45c70>>,0.1911222691095561,0.4345993380958138,3578
1449,997.3824243745676,0.9973824243745676,0.002617575625432411,0.7382424374567589,2010-11-10,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45ca0>>,0.2002563965600128,0.4370658774755703,3749
1450,997.3696671064048,0.9973696671064048,0.0026303328935951553,0.7369667106404845,2010-11-11,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45cd0>>,0.2606698360130335,0.4700671756585256,4880
1451,997.3438225125752,0.9973438225125753,0.002656177487424749,0.7343822512575251,2010-11-12,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45d00>>,0.3001442230650072,0.5059871798188563,5619
1452,997.343610230916,0.9973436102309161,0.002656389769083889,0.7343610230916111,2010-11-15,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45d30>>,0.2458736178622936,0.473070800243454,4603
1453,997.2732734930418,0.9972732734930417,0.002726726506958266,0.7273273493041734,2010-11-16,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45d60>>,0.2644089525132204,0.496031708238945,4950
1454,997.2578973838793,0.9972578973838793,0.002742102616120734,0.7257897383879266,2010-11-17,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45d90>>,0.2649431120132471,0.4978245531052295,4960
1455,997.2178715299292,0.9972178715299292,0.002782128470070755,0.7217871529929245,2010-11-18,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45dc0>>,0.2563965600128198,0.4965699565350357,4800
1456,997.21423807069,0.9972142380706901,0.0027857619293099045,0.7214238070690095,2010-11-19,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45df0>>,0.2230650072111532,0.4712104632767085,4176
1457,997.2030018597076,0.9972030018597076,0.0027969981402924393,0.7203001859707561,2010-11-22,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45e20>>,0.2386624646119331,0.4883156432088359,4468
1458,997.1217165649584,0.9971217165649584,0.0028782834350415953,0.7121716564958405,2010-11-23,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45e50>>,0.2222637679611132,0.4735055603150704,4161
1459,997.3776629178612,0.9973776629178612,0.0026223370821387704,0.737766291786123,2010-11-24,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45e80>>,0.3974146680198707,0.5713853041060037,7440
1460,997.295950399311,0.997295950399311,0.00270404960068904,0.729595039931096,2010-11-26,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45eb0>>,0.3336360237166818,0.5418674944980424,6246
1461,997.4967983116186,0.9974967983116186,0.0025032016883813624,0.7496798311618638,2010-11-29,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45ee0>>,0.4390256930719513,0.5944761679900584,8219
1462,997.4433050278344,0.9974433050278344,0.0025566949721655963,0.7443305027834404,2010-11-30,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45f10>>,0.4217723412210886,0.587436510459201,7896
1463,997.533543423571,0.997533543423571,0.002466456576428966,0.7533543423571034,2010-12-01,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45f40>>,0.4803162224240158,0.6142166910262523,8992
1464,997.4439501033702,0.9974439501033702,0.0025560498966298306,0.7443950103370169,2010-12-02,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45f70>>,0.4715560066235778,0.6200560138659533,8828
1465,997.4517214812496,0.9974517214812496,0.002548278518750391,0.7451721481249609,2010-12-03,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45fa0>>,0.4845894984242295,0.6274880329023271,9072
1466,997.546154153739,0.997546154153739,0.0024538458462609603,0.754615415373904,2010-12-06,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x361b45fd0>>,0.5219272474760963,0.639905449469905,9771
1467,997.730947604496,0.997730947604496,0.002269052395504012,0.7730947604495988,2010-12-07,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3040>>,0.5843704930292185,0.6579799161879535,10940
1468,997.4131208824112,0.9974131208824113,0.002586879117588703,0.7413120882411297,2010-12-08,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3070>>,0.4755622028737781,0.6198325392973705,8903
1469,997.6547788782748,0.9976547788782748,0.002345221121725194,0.7654778878274806,2010-12-09,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db30a0>>,0.5525880027776294,0.6451529382412181,10345
1470,997.583778916683,0.9975837789166829,0.0024162210833170716,0.7583778916682928,2010-12-10,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db30d0>>,0.5335185086266759,0.6333066124268183,9988
1471,997.6631904109436,0.9976631904109435,0.0023368095890564655,0.7663190410943534,2010-12-13,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3100>>,0.5354948987767747,0.6324562239636338,10025
1472,997.6628472563506,0.9976628472563506,0.002337152743649429,0.7662847256350571,2010-12-14,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3130>>,0.5437209550771861,0.6391240222818808,10179
1473,997.6391614535833,0.9976391614535832,0.002360838546416777,0.7639161453583223,2010-12-15,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3160>>,0.5351744030767587,0.6384061441985365,10019
1474,997.5223058868264,0.9975223058868264,0.0024776941131735564,0.7522305886826444,2010-12-16,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3190>>,0.4814379573740719,0.6141894726363103,9013
1475,997.489664399684,0.997489664399684,0.002510335600315994,0.7489664399684006,2010-12-17,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db31c0>>,0.4686715453234336,0.6129050989967172,8774
1476,997.4427550407836,0.9974427550407836,0.002557244959216387,0.7442755040783613,2010-12-20,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db31f0>>,0.4401474280220073,0.6020846609965205,8240
1477,997.3407861380672,0.9973407861380672,0.0026592138619327965,0.7340786138067203,2010-12-21,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3220>>,0.3349714224667485,0.5420521727558834,6271
1478,997.3843341657234,0.9973843341657235,0.002615665834276526,0.7384334165723474,2010-12-22,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3250>>,0.3575663693178783,0.549782793090322,6694
1479,997.4185944764308,0.9974185944764308,0.0025814055235692246,0.7418594476430775,2010-12-23,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3280>>,0.3414347524170717,0.5389267436755562,6392
1480,997.740598123789,0.997740598123789,0.002259401876210987,0.7740598123789013,2010-12-27,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db32b0>>,0.4962875914748144,0.6017306900498423,9291
1481,997.598062996383,0.997598062996383,0.0024019370036170162,0.7598062996382984,2010-12-28,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db32e0>>,0.3472036750173601,0.5140707136025916,6500
1482,997.6203383884668,0.9976203383884669,0.002379661611533135,0.7620338388466865,2010-12-29,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3310>>,0.3794134928689707,0.5424952251165633,7103
1483,997.5814025775657,0.9975814025775657,0.002418597422434332,0.7581402577565668,2010-12-30,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3340>>,0.3558570589177928,0.5265476671947993,6662
1484,997.5208071150324,0.9975208071150324,0.0024791928849675626,0.7520807115032437,2010-12-31,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3370>>,0.2499866460124993,0.4591020380188214,4680
1485,997.4874642318878,0.9974874642318877,0.0025125357681122784,0.7487464231887722,2011-01-03,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db33a0>>,0.2393034560119651,0.4464064367566276,4480
1486,997.5410908762392,0.9975410908762392,0.0024589091237607885,0.7541090876239211,2011-01-04,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db33d0>>,0.2407456866620372,0.4485470546085212,4507
1487,997.5440785483398,0.9975440785483398,0.0024559214516601813,0.7544078548339819,2011-01-05,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3400>>,0.2620586507131029,0.4559614152707783,4906
1488,997.6286367752656,0.9976286367752656,0.002371363224734413,0.7628636775265587,2011-01-06,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3430>>,0.2244538219112226,0.4200476016432349,4202
1489,997.644624030448,0.997644624030448,0.0023553759695520426,0.7644624030447957,2011-01-07,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3460>>,0.1907483574595374,0.3918425218219212,3571
1490,997.8842346355758,0.9978842346355759,0.002115765364424149,0.7884234635575851,2011-01-10,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3490>>,0.108701458255435,0.324701747040819,2035
1491,997.849972056116,0.997849972056116,0.00215002794388397,0.784997205611603,2011-01-11,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db34c0>>,0.1201324715560066,0.3341730784611669,2249
1492,997.8468125876004,0.9978468125876004,0.00215318741239956,0.784681258760044,2011-01-12,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db34f0>>,0.1217883660060894,0.3355076755421356,2280
1493,997.7871926727572,0.9977871926727572,0.0022128073272428272,0.7787192672757173,2011-01-13,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3520>>,0.1170343464558517,0.3377672844921848,2191
1494,997.717204089234,0.9977172040892339,0.002282795910766078,0.7717204089233922,2011-01-14,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3550>>,0.1152716201057635,0.3427960639805326,2158
1495,997.7843753022838,0.9977843753022838,0.0022156246977161898,0.778437530228381,2011-01-18,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3580>>,0.1000480743550024,0.3204774764855508,1873
1496,997.57857792227,0.99757857792227,0.0024214220777299955,0.7578577922270004,2011-01-19,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db35b0>>,0.1142033011057101,0.3342538284769923,2138
1497,997.556213581826,0.997556213581826,0.0024437864181739988,0.7556213581826001,2011-01-20,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db35e0>>,0.1317237327065862,0.3630338969177397,2466
1498,997.6388126990144,0.9976388126990143,0.0023611873009856676,0.7638812699014332,2011-01-21,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3610>>,0.09540088670477,0.3128855585276823,1786
1499,997.5763008705076,0.9975763008705075,0.0024236991294924737,0.7576300870507526,2011-01-24,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3640>>,0.173121093958656,0.3738184154033442,3241
1500,997.6216205364942,0.9976216205364942,0.002378379463505831,0.7621620536494169,2011-01-25,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3670>>,0.1093958656054698,0.3146404155800801,2048
1501,997.666862455472,0.997666862455472,0.002333137544528019,0.7666862455471981,2011-01-26,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db36a0>>,0.1101971048555098,0.330413980488992,2063
1502,997.6465588764288,0.9976465588764288,0.002353441123571165,0.7646558876428835,2011-01-27,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db36d0>>,0.1134554778056727,0.3317468221481522,2124
1503,997.6674060848602,0.9976674060848602,0.0023325939151398467,0.7667406084860153,2011-01-28,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3700>>,0.1019176326050958,0.3306581510867014,1908
1504,997.5611737723716,0.9975611737723716,0.0024388262276283657,0.7561173772371634,2011-01-31,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3730>>,0.1679931627583996,0.3879461616857281,3145
1505,997.5340385858592,0.9975340385858592,0.0024659614141407937,0.7534038585859206,2011-02-01,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3760>>,0.1902676139095133,0.4109498554542565,3562
1506,997.4462077115596,0.9974462077115597,0.0025537922884403264,0.7446207711559674,2011-02-02,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db3790>>,0.1528764489076438,0.4032493628921447,2862
1507,997.4953858002063,0.9974953858002064,0.002504614199793642,0.7495385800206358,2011-02-03,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x372db37c0>>,0.1879707280593985,0.4111157758306959,3519
